,num_passengers,sales_channel,length_of_stay,trip_type,booking_origin,purchase_to_travel,flight_day,flight_duration,flight_hour
11619,2,Internet,23,RoundTrip,Australia,91,Tue,5.62,10
11620,1,Internet,54,RoundTrip,Australia,6,Wed,8.58,0
11621,1,Internet,20,RoundTrip,Australia,251,Thu,8.58,5
11622,2,Internet,19,RoundTrip,Australia,248,Tue,8.58,10
11623,1,Internet,21,RoundTrip,Australia,127,Sun,8.58,5
11624,2,Internet,90,RoundTrip,Australia,23,Sun,8.58,23
11625,1,Internet,17,RoundTrip,Australia,30,Sun,8.58,1
11626,1,Internet,63,RoundTrip,Australia,269,Mon,8.58,21
11627,1,Internet,50,RoundTrip,Australia,17,Wed,8.58,21
11628,1,Internet,89,RoundTrip,Australia,17,Wed,8.58,6
11629,2,Internet,45,RoundTrip,Australia,57,Tue,8.58,0
11630,2,Internet,26,RoundTrip,Australia,84,Mon,8.58,6
11631,1,Internet,24,RoundTrip,Australia,16,Sat,8.58,14
11632,3,Internet,20,RoundTrip,Australia,216,Mon,8.58,5
11633,1,Internet,27,RoundTrip,Australia,26,Tue,8.58,11
11634,1,Internet,37,RoundTrip,Australia,172,Mon,8.58,13
11635,1,Internet,29,RoundTrip,Australia,7,Wed,8.58,10
11636,2,Internet,17,RoundTrip,Australia,340,Sat,8.58,22
11637,3,Internet,36,RoundTrip,Australia,316,Tue,8.58,12
11638,2,Mobile,23,RoundTrip,Australia,224,Mon,8.58,11
11639,1,Internet,35,RoundTrip,Australia,56,Wed,8.58,12
11640,2,Internet,43,RoundTrip,Australia,219,Thu,8.58,12
11641,1,Internet,18,RoundTrip,Australia,29,Mon,8.58,2
11642,4,Mobile,21,RoundTrip,Australia,159,Sun,8.58,12
11643,1,Internet,33,RoundTrip,Australia,124,Sun,8.58,11
11644,1,Internet,256,RoundTrip,Australia,135,Sun,8.58,13
11645,2,Internet,34,RoundTrip,Australia,247,Sun,8.58,12
11646,1,Internet,23,RoundTrip,Australia,210,Thu,8.58,8
11647,1,Internet,71,RoundTrip,Australia,63,Mon,8.58,22
11648,1,Internet,32,RoundTrip,Australia,28,Tue,8.58,13
11650,1,Internet,1,RoundTrip,Australia,3,Sun,8.58,22
11651,2,Internet,72,RoundTrip,Australia,22,Sun,8.58,12
11652,2,Internet,23,RoundTrip,Australia,72,Sun,8.58,12
11653,2,Mobile,86,RoundTrip,Australia,20,Sun,8.58,8
11654,1,Internet,30,RoundTrip,Australia,74,Sun,8.58,8
11655,1,Internet,90,RoundTrip,Australia,323,Thu,8.58,0
11656,1,Internet,59,RoundTrip,Australia,9,Wed,8.58,1
11657,2,Internet,37,RoundTrip,Australia,294,Mon,8.58,0
11658,1,Internet,21,RoundTrip,Australia,105,Sat,8.58,9
11659,1,Internet,22,RoundTrip,Australia,199,Sat,8.58,13
11660,2,Internet,19,RoundTrip,Australia,215,Thu,8.58,8
11661,2,Internet,20,RoundTrip,Australia,19,Fri,8.58,14
11662,1,Internet,19,RoundTrip,Australia,54,Fri,8.58,13
11663,1,Internet,25,RoundTrip,Australia,30,Sun,8.58,4
11664,1,Internet,27,RoundTrip,Australia,34,Tue,8.58,10
11665,2,Internet,17,RoundTrip,Australia,320,Fri,8.58,3
11666,1,Internet,29,RoundTrip,Australia,28,Fri,8.58,12
11667,2,Internet,23,RoundTrip,Australia,61,Sat,8.58,6
11668,2,Mobile,36,RoundTrip,Australia,27,Tue,8.58,20
11669,1,Internet,71,RoundTrip,Australia,7,Sat,8.58,6
11670,1,Internet,84,RoundTrip,Australia,17,Sun,8.58,13
11671,1,Internet,44,RoundTrip,Australia,129,Wed,8.58,12
11672,1,Internet,73,RoundTrip,Australia,97,Sat,8.58,23
11673,1,Internet,49,RoundTrip,Australia,356,Thu,8.58,5
11674,2,Internet,1,RoundTrip,Australia,6,Tue,8.58,23
11675,1,Internet,33,RoundTrip,Australia,16,Tue,8.58,0
11676,2,Internet,34,RoundTrip,Australia,20,Mon,8.58,4
11677,2,Internet,18,RoundTrip,Australia,154,Wed,8.58,10
11678,1,Internet,33,RoundTrip,Australia,112,Fri,8.58,23
11679,1,Internet,35,RoundTrip,Australia,20,Mon,8.58,6
11680,1,Internet,35,RoundTrip,Australia,111,Tue,8.58,8
11681,1,Internet,89,RoundTrip,Australia,14,Mon,8.58,11
11682,2,Mobile,21,RoundTrip,Australia,111,Sun,8.58,8
11683,3,Internet,22,RoundTrip,Australia,217,Mon,8.58,10
11684,1,Mobile,87,RoundTrip,Australia,62,Sun,8.58,9
11685,1,Internet,24,RoundTrip,Australia,208,Sun,8.58,16
11686,1,Internet,32,RoundTrip,Australia,27,Thu,8.58,11
11687,1,Internet,21,RoundTrip,Australia,70,Tue,8.58,6
11688,2,Internet,21,RoundTrip,Australia,35,Sat,8.58,1
11689,1,Mobile,29,RoundTrip,Australia,42,Mon,8.58,14
11690,1,Mobile,18,RoundTrip,Australia,65,Tue,8.58,12
11691,1,Internet,17,RoundTrip,Australia,186,Mon,8.58,9
11692,1,Internet,20,RoundTrip,Australia,186,Tue,8.58,7
11693,2,Internet,20,RoundTrip,Australia,254,Thu,8.58,2
11694,1,Internet,26,RoundTrip,Australia,126,Tue,8.58,7
11695,1,Internet,31,RoundTrip,Australia,59,Thu,8.58,6
11696,5,Internet,30,RoundTrip,Australia,102,Fri,8.58,7
11697,1,Internet,42,RoundTrip,Australia,42,Sat,8.58,3
11698,1,Internet,27,RoundTrip,Australia,138,Mon,8.58,2
11699,1,Internet,22,RoundTrip,Australia,27,Sat,8.58,11
11700,2,Mobile,25,RoundTrip,Australia,57,Wed,8.58,13
11701,2,Internet,40,RoundTrip,Australia,279,Fri,8.58,4
11702,1,Internet,31,RoundTrip,Australia,1,Fri,8.58,20
11703,1,Internet,17,RoundTrip,Australia,188,Fri,8.58,12
11704,1,Internet,19,RoundTrip,Australia,370,Sat,8.58,5
11705,1,Internet,33,RoundTrip,Australia,175,Thu,8.58,7
11706,2,Internet,63,RoundTrip,Australia,79,Sat,8.58,0
11707,1,Mobile,28,RoundTrip,Australia,12,Thu,8.58,11
11708,1,Internet,19,RoundTrip,Australia,39,Thu,8.58,10
11709,1,Internet,31,RoundTrip,Australia,182,Thu,8.58,10
11710,1,Internet,58,RoundTrip,Australia,178,Wed,8.58,14
11711,1,Internet,17,RoundTrip,Australia,54,Thu,8.58,9
11712,1,Internet,20,RoundTrip,Australia,20,Sat,8.58,12
11713,1,Internet,23,RoundTrip,Australia,97,Thu,8.58,14
11714,1,Mobile,40,RoundTrip,Australia,45,Mon,8.58,10
11715,1,Internet,35,RoundTrip,Australia,156,Thu,8.58,13
11716,4,Internet,22,RoundTrip,Australia,194,Tue,8.58,9
11717,2,Mobile,33,RoundTrip,Australia,23,Mon,8.58,11
11718,2,Internet,42,RoundTrip,Australia,211,Fri,8.58,23
11719,1,Internet,20,RoundTrip,Australia,57,Sat,8.58,13
11720,1,Internet,89,RoundTrip,Australia,9,Mon,8.58,23
11721,5,Internet,24,RoundTrip,Australia,181,Mon,8.58,6
11722,1,Internet,21,RoundTrip,Australia,160,Sun,8.58,10
11723,2,Internet,19,RoundTrip,Australia,48,Mon,8.58,9
11724,1,Internet,36,RoundTrip,Australia,61,Wed,8.58,10
11725,1,Internet,17,RoundTrip,Australia,100,Sun,8.58,15
11726,1,Internet,35,RoundTrip,Australia,17,Wed,8.58,11
11727,1,Internet,23,RoundTrip,Australia,37,Mon,8.58,10
11728,1,Internet,23,RoundTrip,Australia,12,Tue,4.67,10
11729,2,Internet,21,RoundTrip,Australia,19,Sat,4.67,14
11730,1,Internet,28,RoundTrip,Australia,29,Wed,4.67,14
11731,1,Internet,18,RoundTrip,Australia,26,Sun,4.67,12
11732,2,Internet,31,RoundTrip,Australia,81,Tue,5.62,6
11733,1,Internet,22,RoundTrip,Australia,135,Fri,5.62,11
11734,1,Internet,21,RoundTrip,Australia,119,Thu,5.62,5
11735,1,Internet,29,RoundTrip,Australia,79,Sun,5.62,9
11736,1,Internet,57,RoundTrip,Australia,41,Sat,5.62,12
11737,9,Internet,22,RoundTrip,Australia,67,Wed,5.62,8
11738,1,Mobile,17,RoundTrip,Australia,18,Tue,5.62,16
11739,3,Internet,17,RoundTrip,Australia,8,Mon,5.62,9
11740,1,Internet,27,RoundTrip,Australia,274,Thu,5.62,10
11741,1,Internet,21,RoundTrip,Australia,212,Wed,5.62,0
11742,1,Internet,18,RoundTrip,Australia,5,Thu,5.62,14
11743,1,Internet,18,RoundTrip,Australia,11,Fri,5.62,0
11744,2,Internet,19,RoundTrip,Australia,262,Mon,5.62,8
11745,1,Internet,22,RoundTrip,Australia,121,Mon,5.62,1
11746,2,Internet,19,RoundTrip,Australia,40,Sun,5.62,5
11747,1,Internet,27,RoundTrip,Australia,73,Tue,5.62,12
11748,1,Internet,29,RoundTrip,Australia,117,Sun,5.62,6
11749,1,Mobile,54,RoundTrip,Australia,47,Fri,5.62,12
11750,1,Internet,18,RoundTrip,Australia,40,Fri,5.62,8
11751,1,Mobile,30,RoundTrip,Australia,6,Wed,5.62,12
11752,2,Internet,20,RoundTrip,Australia,118,Tue,5.62,13
11753,1,Internet,27,RoundTrip,Australia,27,Wed,5.62,22
11754,1,Internet,31,RoundTrip,Australia,128,Mon,5.62,6
11755,1,Internet,63,RoundTrip,Australia,83,Wed,5.62,22
11756,1,Internet,21,RoundTrip,Australia,47,Wed,5.62,5
11757,2,Internet,30,RoundTrip,Australia,109,Mon,5.62,4
11758,1,Internet,30,RoundTrip,Australia,109,Mon,5.62,3
11759,1,Internet,21,RoundTrip,Australia,67,Sun,5.62,7
11760,2,Internet,29,RoundTrip,Australia,11,Thu,5.62,13
11761,1,Internet,34,RoundTrip,Australia,86,Mon,5.62,10
11762,1,Internet,24,RoundTrip,Australia,23,Sat,5.62,7
11763,1,Internet,29,RoundTrip,Australia,22,Tue,5.62,12
11764,1,Internet,20,RoundTrip,Australia,20,Sat,5.62,5
11765,3,Internet,20,RoundTrip,Australia,278,Wed,5.62,12
11766,5,Internet,17,RoundTrip,Australia,165,Sat,5.62,5
11767,3,Internet,17,RoundTrip,Australia,26,Sat,5.62,8
11768,2,Internet,30,RoundTrip,Australia,169,Sat,5.62,4
11769,1,Internet,31,RoundTrip,Australia,25,Fri,5.62,11
11770,1,Internet,19,RoundTrip,Australia,8,Mon,5.62,12
11771,1,Internet,18,RoundTrip,Australia,8,Tue,5.62,10
11772,1,Internet,22,RoundTrip,Australia,55,Tue,5.62,1
11773,1,Internet,27,RoundTrip,Australia,1,Tue,5.62,4
11774,2,Internet,20,RoundTrip,Australia,79,Tue,5.62,12
11775,1,Internet,18,RoundTrip,Australia,11,Wed,5.62,2
11776,1,Mobile,17,RoundTrip,Australia,8,Tue,5.62,11
11777,1,Internet,84,RoundTrip,Australia,20,Tue,5.62,13
11778,1,Internet,19,RoundTrip,Australia,10,Fri,5.62,1
11779,1,Internet,20,RoundTrip,Australia,53,Wed,5.62,14
11780,1,Internet,31,RoundTrip,Australia,251,Tue,5.62,7
11781,1,Internet,154,RoundTrip,Australia,33,Mon,5.62,2
11782,1,Internet,26,RoundTrip,Australia,41,Sat,5.62,14
11783,3,Internet,20,RoundTrip,Australia,124,Mon,5.62,10
11784,1,Internet,27,RoundTrip,Australia,93,Sat,5.62,2
11785,1,Internet,77,RoundTrip,Australia,27,Mon,5.62,9
11786,3,Internet,19,RoundTrip,Australia,19,Sat,5.62,13
11787,2,Internet,34,RoundTrip,Australia,106,Fri,5.62,7
11788,1,Mobile,20,RoundTrip,Australia,70,Tue,5.62,0
11789,1,Internet,44,RoundTrip,Australia,67,Thu,5.62,9
11790,1,Internet,18,RoundTrip,Australia,36,Tue,5.62,12
11791,1,Internet,43,RoundTrip,Australia,19,Wed,5.62,2
11792,1,Internet,21,RoundTrip,Australia,200,Sat,5.62,1
11794,1,Internet,18,RoundTrip,Australia,114,Fri,5.62,7
11795,1,Mobile,36,RoundTrip,Australia,3,Fri,5.62,3
11796,1,Internet,19,RoundTrip,Australia,2,Wed,5.62,2
11797,1,Internet,83,RoundTrip,Australia,19,Mon,5.62,9
11798,2,Internet,20,RoundTrip,Australia,42,Sat,5.62,2
11799,4,Internet,18,RoundTrip,Australia,40,Wed,5.62,14
11800,2,Internet,21,RoundTrip,Australia,104,Sat,5.62,4
11801,1,Internet,145,RoundTrip,Australia,27,Sat,5.62,3
11802,1,Internet,20,RoundTrip,Australia,22,Wed,5.62,16
11803,4,Internet,22,RoundTrip,Australia,146,Fri,5.62,10
11804,1,Internet,33,RoundTrip,Australia,27,Tue,5.62,3
11805,1,Internet,517,RoundTrip,Australia,65,Tue,5.62,14
11806,1,Internet,21,RoundTrip,Australia,29,Mon,5.62,11
11807,1,Internet,29,RoundTrip,Australia,34,Sat,5.62,13
11808,1,Internet,19,RoundTrip,Australia,20,Wed,5.62,10
11809,1,Internet,22,RoundTrip,Australia,15,Mon,5.62,10
11810,2,Internet,25,RoundTrip,Australia,22,Fri,5.62,2
11811,1,Internet,34,RoundTrip,Australia,74,Tue,5.62,23
11812,1,Internet,94,RoundTrip,Australia,8,Wed,5.62,9
11813,1,Internet,24,RoundTrip,Australia,0,Thu,5.62,2
11814,1,Mobile,41,RoundTrip,Australia,12,Sat,5.62,14
11815,1,Internet,30,RoundTrip,Australia,19,Tue,5.62,4
11816,1,Internet,29,RoundTrip,Australia,8,Tue,5.62,2
11817,1,Internet,41,RoundTrip,Australia,27,Tue,5.62,22
11818,2,Internet,24,RoundTrip,Australia,24,Tue,5.62,13
11819,4,Internet,24,RoundTrip,Australia,133,Mon,5.62,4
11820,2,Internet,18,RoundTrip,Australia,126,Sat,5.62,11
11821,2,Internet,22,RoundTrip,Australia,183,Thu,5.62,12
11822,1,Internet,32,RoundTrip,Australia,121,Thu,5.62,4
11823,1,Internet,19,RoundTrip,Australia,20,Wed,5.62,23
11824,1,Internet,19,RoundTrip,Australia,12,Thu,5.62,11
11825,1,Internet,19,RoundTrip,Australia,8,Tue,5.62,12
11826,1,Internet,17,RoundTrip,Australia,20,Thu,5.62,4
11827,1,Internet,23,RoundTrip,Australia,46,Sat,5.62,8
11828,1,Internet,21,RoundTrip,Australia,59,Mon,5.62,10
11829,1,Internet,31,RoundTrip,Australia,6,Wed,5.62,11
11830,2,Internet,31,RoundTrip,Australia,6,Mon,5.62,0
11831,1,Internet,22,RoundTrip,Australia,97,Wed,5.62,1
11832,1,Internet,26,RoundTrip,Australia,27,Fri,5.62,14
11834,1,Internet,18,RoundTrip,Australia,24,Mon,5.62,7
11835,3,Internet,26,RoundTrip,Australia,1,Tue,5.62,11
11836,1,Internet,22,RoundTrip,Australia,58,Sat,5.62,7
11837,1,Internet,29,OneWay,Australia,2,Sun,5.62,2
11838,1,Internet,24,RoundTrip,Australia,135,Tue,5.62,14
11839,2,Internet,38,RoundTrip,Australia,42,Wed,5.62,5
11840,1,Internet,20,RoundTrip,Australia,151,Mon,5.62,13
11841,1,Internet,29,RoundTrip,Australia,40,Fri,5.62,8
11842,1,Mobile,62,RoundTrip,Australia,116,Thu,5.62,13
11843,1,Internet,58,RoundTrip,Australia,28,Tue,5.62,11
11844,1,Internet,17,RoundTrip,Australia,73,Sat,5.62,14
11845,2,Internet,28,RoundTrip,Australia,20,Tue,5.62,11
11846,1,Internet,19,RoundTrip,Australia,56,Mon,5.62,1
11847,1,Internet,18,RoundTrip,Australia,40,Fri,5.62,10
11848,1,Mobile,118,RoundTrip,Australia,42,Tue,5.62,5
11849,2,Internet,22,RoundTrip,Australia,261,Wed,5.62,12
11850,1,Internet,21,RoundTrip,Australia,171,Thu,6.33,14
11851,2,Internet,20,RoundTrip,Australia,19,Wed,6.33,4
11852,1,Internet,21,RoundTrip,Australia,122,Thu,6.33,5
11853,1,Internet,75,CircleTrip,Australia,158,Thu,6.33,12
11854,1,Internet,17,RoundTrip,Australia,71,Wed,6.33,10
11855,1,Internet,17,RoundTrip,Australia,59,Mon,6.33,8
11856,1,Internet,17,RoundTrip,Australia,27,Thu,6.33,13
11857,1,Internet,22,RoundTrip,Australia,34,Sun,6.33,23
11858,1,Internet,21,RoundTrip,Australia,141,Sat,6.33,3
11859,1,Internet,35,RoundTrip,Australia,122,Thu,6.33,2
11860,1,Internet,59,RoundTrip,Australia,10,Sat,6.33,4
11861,1,Internet,17,RoundTrip,Australia,54,Sat,6.33,1
11862,1,Internet,22,RoundTrip,Australia,19,Mon,6.33,5
11863,1,Internet,18,RoundTrip,Australia,148,Sat,6.33,0
11864,2,Mobile,42,RoundTrip,Australia,40,Tue,6.33,15
11865,1,Internet,22,RoundTrip,Australia,50,Wed,6.33,9
11866,1,Internet,48,OneWay,Australia,146,Fri,6.33,14
11867,1,Internet,31,RoundTrip,Australia,49,Thu,6.33,13
11868,2,Internet,41,RoundTrip,Australia,92,Wed,6.33,14
11869,1,Internet,20,RoundTrip,Australia,15,Mon,6.33,14
11870,1,Internet,25,RoundTrip,Australia,121,Sat,6.33,13
11871,1,Internet,20,RoundTrip,Australia,109,Tue,6.33,6
11872,2,Internet,44,RoundTrip,Australia,164,Sun,6.33,4
11873,1,Internet,31,RoundTrip,Australia,95,Sun,6.33,10
11874,2,Internet,20,RoundTrip,Australia,132,Mon,6.33,1
11875,1,Internet,54,RoundTrip,Australia,9,Fri,6.33,14
11876,1,Internet,31,RoundTrip,Australia,25,Sun,6.33,12
11877,1,Internet,43,RoundTrip,Australia,36,Sat,6.33,8
11878,1,Internet,17,RoundTrip,Australia,99,Sat,6.33,10
11879,1,Internet,24,OneWay,Australia,151,Wed,6.33,8
11880,1,Internet,80,RoundTrip,Australia,25,Sun,6.33,14
11881,1,Internet,21,RoundTrip,Australia,105,Sun,6.33,6
11882,3,Internet,17,RoundTrip,Australia,65,Tue,6.33,11
11883,1,Internet,28,RoundTrip,Australia,111,Mon,6.33,11
11884,2,Internet,85,RoundTrip,Australia,333,Sat,6.33,5
11885,1,Internet,30,RoundTrip,Australia,87,Fri,6.33,16
11886,3,Internet,20,RoundTrip,Australia,3,Sat,6.33,6
11887,2,Internet,22,RoundTrip,Australia,407,Fri,6.33,12
11888,1,Mobile,27,RoundTrip,Australia,30,Tue,6.33,2
11889,1,Internet,28,RoundTrip,Australia,56,Sat,5.62,9
11890,2,Internet,29,RoundTrip,Australia,121,Mon,5.62,7
11891,2,Internet,25,RoundTrip,Australia,90,Fri,5.62,0
11892,1,Internet,76,RoundTrip,Australia,35,Mon,5.62,5
11893,1,Internet,19,RoundTrip,Australia,263,Sat,5.62,16
11894,1,Internet,19,OneWay,Australia,22,Thu,5.62,13
11895,1,Internet,36,RoundTrip,Australia,26,Thu,5.62,13
11896,1,Mobile,93,RoundTrip,Australia,2,Thu,5.62,9
11897,1,Internet,91,RoundTrip,Australia,6,Tue,5.62,7
11898,1,Mobile,106,RoundTrip,Australia,29,Tue,5.62,7
11899,1,Internet,29,RoundTrip,Australia,69,Fri,5.62,7
11900,1,Internet,77,RoundTrip,Australia,2,Tue,5.62,5
11901,1,Internet,25,RoundTrip,Australia,61,Thu,5.62,2
11902,1,Internet,41,RoundTrip,Australia,57,Tue,5.62,7
11903,1,Internet,17,RoundTrip,Australia,21,Thu,5.62,4
11904,1,Internet,34,RoundTrip,Australia,28,Sat,5.62,5
11905,1,Mobile,24,RoundTrip,Australia,36,Tue,5.62,3
11906,1,Internet,25,RoundTrip,Australia,30,Mon,5.62,1
11907,1,Internet,45,RoundTrip,Australia,5,Mon,5.62,2
11908,1,Internet,17,RoundTrip,Australia,39,Sun,5.62,15
11909,1,Internet,24,RoundTrip,Australia,26,Sun,5.62,12
11910,2,Internet,21,RoundTrip,Australia,247,Mon,5.62,12
11911,1,Internet,20,RoundTrip,Australia,7,Tue,5.62,8
11912,2,Internet,28,RoundTrip,Australia,96,Wed,5.62,7
11913,1,Internet,20,RoundTrip,Australia,51,Tue,5.62,13
11914,1,Internet,47,RoundTrip,Australia,20,Wed,5.62,6
11915,1,Internet,54,RoundTrip,Australia,16,Mon,5.62,1
11916,1,Internet,30,RoundTrip,Australia,115,Tue,5.62,1
11917,1,Internet,22,RoundTrip,Australia,212,Thu,5.62,3
11918,1,Internet,28,RoundTrip,Australia,16,Sat,5.62,11
11919,1,Internet,24,RoundTrip,Australia,27,Thu,5.62,11
11920,2,Internet,21,RoundTrip,Australia,163,Mon,5.62,8
11921,3,Internet,32,RoundTrip,Australia,245,Fri,5.62,13
11922,1,Internet,26,RoundTrip,Australia,97,Sun,5.62,2
11923,1,Internet,20,RoundTrip,Australia,9,Mon,5.62,13
11924,2,Internet,87,RoundTrip,Australia,7,Thu,5.62,3
11925,1,Internet,20,RoundTrip,Australia,60,Tue,5.62,17
11926,1,Internet,36,RoundTrip,Australia,44,Mon,5.62,11
11927,1,Internet,18,RoundTrip,Australia,4,Wed,5.62,8
11928,1,Internet,31,RoundTrip,Australia,29,Thu,5.62,2
11929,2,Internet,27,RoundTrip,Australia,34,Sun,5.62,12
11930,1,Internet,31,RoundTrip,Australia,3,Sat,5.62,4
11931,2,Internet,21,RoundTrip,Australia,19,Mon,5.62,8
11932,2,Internet,85,RoundTrip,Australia,119,Sun,5.62,14
11933,2,Internet,37,RoundTrip,Australia,59,Sun,5.62,9
11934,1,Internet,29,RoundTrip,Australia,16,Fri,5.62,12
11935,2,Internet,26,RoundTrip,Australia,14,Mon,5.62,7
11936,1,Internet,27,RoundTrip,Australia,21,Sat,5.62,7
11937,2,Internet,25,RoundTrip,Australia,250,Fri,5.62,12
11938,1,Internet,21,RoundTrip,Australia,28,Tue,5.62,13
11939,2,Internet,63,RoundTrip,Australia,30,Tue,5.62,5
11940,2,Internet,21,RoundTrip,Australia,169,Mon,5.62,4
11941,1,Internet,21,RoundTrip,Australia,34,Thu,5.62,15
11942,2,Internet,17,RoundTrip,Australia,47,Mon,5.62,3
11943,2,Internet,21,RoundTrip,Australia,59,Fri,5.62,5
11944,2,Internet,25,RoundTrip,Australia,75,Sat,5.62,2
11945,6,Mobile,28,RoundTrip,Australia,22,Wed,5.62,8
11946,1,Internet,32,RoundTrip,Australia,74,Sun,5.62,13
11947,1,Internet,42,RoundTrip,Australia,7,Wed,5.62,3
11948,1,Internet,39,RoundTrip,Australia,16,Wed,5.62,14
11949,1,Internet,30,RoundTrip,Australia,18,Wed,5.62,10
11950,1,Internet,35,RoundTrip,Australia,3,Mon,5.62,1
11951,1,Internet,32,RoundTrip,Australia,6,Wed,5.62,14
11952,3,Internet,29,RoundTrip,Australia,89,Thu,5.62,15
11953,2,Internet,17,RoundTrip,Australia,42,Wed,5.62,2
11954,1,Internet,29,RoundTrip,Australia,1,Mon,5.62,9
11955,1,Internet,28,RoundTrip,Australia,6,Thu,5.62,6
11956,1,Internet,27,RoundTrip,Australia,9,Tue,5.62,12
11957,7,Internet,34,RoundTrip,Australia,209,Wed,5.62,15
11958,1,Internet,74,RoundTrip,Australia,24,Sat,5.62,23
11959,1,Internet,21,RoundTrip,Australia,32,Fri,5.62,18
11961,1,Internet,30,RoundTrip,Australia,7,Thu,5.62,13
11962,1,Internet,82,RoundTrip,Australia,175,Fri,5.62,14
11963,2,Internet,22,RoundTrip,Australia,299,Sat,5.62,5
11964,1,Internet,51,RoundTrip,Australia,8,Mon,5.62,4
11965,2,Internet,28,RoundTrip,Australia,30,Wed,5.62,16
11966,1,Internet,47,RoundTrip,Australia,309,Mon,5.62,15
11967,1,Internet,24,RoundTrip,Australia,93,Sun,5.62,14
11968,1,Internet,27,RoundTrip,Australia,23,Sun,5.62,11
11969,2,Internet,22,RoundTrip,Australia,7,Thu,5.62,5
11970,3,Internet,32,RoundTrip,Australia,96,Wed,5.62,11
11971,1,Internet,20,RoundTrip,Australia,53,Fri,5.62,6
11972,2,Internet,23,RoundTrip,Australia,142,Mon,5.62,14
11973,1,Internet,18,RoundTrip,Australia,96,Tue,5.62,14
11974,2,Internet,17,RoundTrip,Australia,20,Tue,5.62,1
11975,4,Internet,18,RoundTrip,Australia,312,Mon,5.62,10
11977,1,Internet,85,RoundTrip,Australia,129,Wed,5.62,5
11978,1,Internet,42,RoundTrip,Australia,43,Fri,5.62,7
11979,1,Internet,32,RoundTrip,Australia,38,Wed,5.62,23
11980,1,Internet,28,RoundTrip,Australia,32,Tue,5.62,6
11981,1,Internet,77,RoundTrip,Australia,15,Wed,5.62,5
11982,1,Internet,18,RoundTrip,Australia,23,Sat,5.62,15
11983,1,Internet,22,RoundTrip,Australia,92,Thu,5.62,5
11984,4,Internet,22,RoundTrip,Australia,33,Mon,5.62,5
11985,1,Internet,18,RoundTrip,Australia,29,Tue,5.62,3
11986,1,Internet,18,RoundTrip,Australia,98,Mon,5.62,11
11987,1,Internet,21,RoundTrip,Australia,39,Wed,5.62,13
11988,1,Mobile,22,RoundTrip,Australia,7,Wed,5.62,2
11989,1,Internet,85,RoundTrip,Australia,22,Fri,5.62,7
11990,1,Internet,26,RoundTrip,Australia,55,Wed,5.62,10
11991,2,Internet,23,RoundTrip,Australia,330,Sun,5.62,12
11992,2,Internet,23,RoundTrip,Australia,84,Wed,5.62,13
11993,1,Mobile,17,RoundTrip,Australia,28,Sat,5.62,8
11994,1,Internet,31,RoundTrip,Australia,3,Wed,5.62,2
11995,1,Internet,38,RoundTrip,Australia,3,Wed,5.62,8
11996,1,Internet,18,RoundTrip,Australia,60,Sat,5.62,6
11997,2,Internet,24,RoundTrip,Australia,68,Thu,5.62,12
11998,2,Internet,22,RoundTrip,Australia,27,Sat,5.62,6
11999,1,Mobile,31,RoundTrip,Australia,87,Sat,5.62,2
12000,1,Internet,18,RoundTrip,Australia,68,Sat,5.62,13
12001,1,Internet,57,RoundTrip,Australia,5,Tue,5.62,8
12003,1,Internet,33,RoundTrip,Australia,51,Mon,5.62,15
12004,1,Internet,21,RoundTrip,Australia,259,Wed,5.62,18
12005,2,Internet,44,RoundTrip,Australia,116,Thu,5.62,13
12006,1,Internet,24,RoundTrip,Australia,14,Fri,5.62,7
12007,2,Internet,22,RoundTrip,Australia,161,Sat,5.62,13
12008,1,Internet,20,RoundTrip,Australia,11,Wed,5.62,6
12009,2,Internet,25,RoundTrip,Australia,55,Tue,5.62,12
12010,1,Internet,27,RoundTrip,Australia,6,Sun,5.62,9
12011,1,Internet,29,RoundTrip,Australia,208,Thu,5.62,5
12012,1,Internet,23,RoundTrip,Australia,196,Tue,5.62,10
12013,1,Internet,21,RoundTrip,Australia,53,Wed,5.62,6
12014,2,Internet,17,RoundTrip,Australia,159,Sun,5.62,10
12015,2,Internet,21,RoundTrip,Australia,41,Wed,5.62,13
12016,1,Internet,33,RoundTrip,Australia,118,Sun,5.62,13
12017,1,Internet,147,RoundTrip,Australia,47,Mon,5.62,9
12018,2,Internet,30,RoundTrip,Australia,44,Wed,5.62,3
12019,1,Internet,30,RoundTrip,Australia,39,Thu,5.62,5
12020,1,Internet,27,RoundTrip,Australia,4,Tue,5.62,11
12021,1,Internet,22,RoundTrip,Australia,12,Mon,5.62,1
12022,1,Internet,30,RoundTrip,Australia,151,Thu,5.62,2
12023,2,Internet,19,RoundTrip,Australia,341,Tue,5.62,9
12024,1,Internet,19,RoundTrip,Australia,59,Wed,5.62,6
12025,2,Internet,18,RoundTrip,Australia,180,Fri,5.62,10
12026,4,Internet,19,RoundTrip,Australia,24,Sun,5.62,5
12027,1,Internet,24,RoundTrip,Australia,13,Tue,5.62,15
