,num_passengers,purchase_to_travel,length_of_stay,flight_hour,flight_duration,clusters,cluster
13148,1,59,24,10,8.58,0,pink
13149,2,164,19,11,8.58,2,dark purple
13150,1,62,19,13,8.58,0,pink
13151,1,39,28,0,8.58,0,pink
13152,1,43,20,12,8.58,0,pink
13153,2,19,18,0,8.58,0,pink
13154,2,321,24,12,8.58,1,purple
13155,1,53,29,0,8.58,0,pink
13156,1,31,20,16,8.58,0,pink
13157,1,42,34,4,8.58,0,pink
13158,3,66,20,11,8.58,0,pink
13159,1,112,30,8,8.58,2,dark purple
13160,5,292,21,11,8.58,1,purple
13161,1,29,36,21,8.58,0,pink
13162,1,14,43,6,8.58,0,pink
13163,1,76,20,11,8.58,0,pink
13164,1,43,21,1,8.58,0,pink
13165,1,85,41,22,8.58,2,dark purple
13166,1,244,31,7,8.58,1,purple
13167,2,358,21,2,8.58,1,purple
13168,1,8,21,10,8.58,0,pink
13169,1,185,31,8,8.58,2,dark purple
13170,2,391,27,7,8.58,1,purple
13171,3,130,45,13,8.58,2,dark purple
13172,1,94,90,14,8.58,2,dark purple
13173,1,184,21,9,8.58,2,dark purple
13174,2,122,22,7,8.58,2,dark purple
13175,1,59,17,20,8.58,0,pink
13176,2,52,21,11,8.58,0,pink
13177,1,58,85,10,8.58,0,pink
13178,2,42,17,13,8.58,0,pink
13179,1,88,17,13,8.58,2,dark purple
13180,2,352,34,11,8.58,1,purple
13181,2,130,23,8,8.58,2,dark purple
13182,2,148,39,11,8.58,2,dark purple
13183,1,78,78,10,8.58,0,pink
13184,1,109,29,9,8.58,2,dark purple
13185,2,343,17,4,8.58,1,purple
13186,1,3,287,1,8.58,0,pink
13187,1,17,74,7,8.58,0,pink
13188,1,83,34,10,8.58,0,pink
13189,1,4,27,7,8.58,0,pink
13190,1,16,22,9,8.58,0,pink
13191,2,226,22,22,8.58,1,purple
13192,1,69,62,4,8.58,0,pink
13193,2,195,33,10,8.58,2,dark purple
13194,1,10,50,5,8.58,0,pink
13195,1,6,62,9,8.58,0,pink
13196,1,96,21,14,8.58,2,dark purple
13197,2,156,18,23,8.58,2,dark purple
13198,2,97,29,8,8.58,2,dark purple
13199,1,22,64,2,8.58,0,pink
13200,1,47,17,22,8.58,0,pink
13201,1,140,20,3,8.58,2,dark purple
13202,2,148,20,13,8.58,2,dark purple
13203,1,41,21,1,8.58,0,pink
13204,1,2,21,6,8.58,0,pink
13205,1,5,30,3,8.58,0,pink
13206,1,244,56,8,8.58,1,purple
13207,1,16,23,15,8.58,0,pink
13208,1,51,27,9,8.58,0,pink
13209,1,39,36,5,8.58,0,pink
13210,1,82,55,12,8.58,0,pink
13211,1,130,72,3,8.58,2,dark purple
13212,1,109,73,10,8.58,2,dark purple
13213,1,155,25,13,8.58,2,dark purple
13214,2,276,33,20,8.58,1,purple
13215,2,39,21,1,8.58,0,pink
13216,4,102,23,7,8.58,2,dark purple
13217,1,36,19,4,8.58,0,pink
13218,2,167,29,0,8.58,2,dark purple
13219,3,47,17,2,8.58,0,pink
13220,1,158,34,20,8.58,2,dark purple
13221,1,87,60,15,8.58,2,dark purple
13222,1,357,27,3,8.58,1,purple
13223,1,74,18,5,8.58,0,pink
13224,1,106,24,13,8.58,2,dark purple
13225,1,25,21,9,8.58,0,pink
13226,2,212,36,12,8.58,2,dark purple
13227,2,35,27,10,8.58,0,pink
13228,1,55,33,6,8.58,0,pink
13229,2,67,21,1,8.58,0,pink
13230,1,29,23,1,8.58,0,pink
13231,2,355,35,4,8.58,1,purple
13232,1,58,46,14,8.58,0,pink
13233,1,45,36,23,8.58,0,pink
13234,5,139,19,7,8.58,2,dark purple
13235,1,44,39,1,8.58,0,pink
13236,1,249,31,8,8.58,1,purple
13237,1,70,32,15,8.58,0,pink
13238,1,44,21,15,8.58,0,pink
13239,1,123,35,12,8.58,2,dark purple
13240,1,96,166,21,8.58,2,dark purple
13241,2,129,30,10,8.58,2,dark purple
13242,1,74,34,10,8.58,0,pink
13243,2,264,90,9,8.58,1,purple
13244,1,9,23,23,8.58,0,pink
13245,1,87,36,7,8.58,2,dark purple
13246,1,47,19,7,8.58,0,pink
13247,1,41,28,5,8.58,0,pink
13248,1,52,30,12,8.58,0,pink
13249,1,32,33,2,8.58,0,pink
13250,1,29,22,22,8.58,0,pink
13251,1,55,26,13,8.58,0,pink
13252,2,51,24,11,8.58,0,pink
13253,1,29,29,0,8.58,0,pink
13254,2,42,25,13,8.58,0,pink
13255,1,4,24,10,8.58,0,pink
13256,1,26,24,3,8.58,0,pink
13257,1,43,21,21,8.58,0,pink
13258,1,47,17,13,8.58,0,pink
13259,1,65,36,16,8.58,0,pink
13260,1,52,22,3,8.58,0,pink
13261,1,53,32,13,8.58,0,pink
13262,1,20,20,2,8.58,0,pink
13263,2,61,21,9,8.58,0,pink
13264,1,1,22,4,8.58,0,pink
13265,1,187,18,11,8.58,2,dark purple
13266,1,52,20,4,8.58,0,pink
13267,1,24,17,12,8.58,0,pink
13268,1,1,21,1,8.58,0,pink
13269,1,157,20,14,8.58,2,dark purple
13270,1,75,21,5,8.58,0,pink
13271,1,292,71,6,8.58,1,purple
13272,1,79,23,14,8.58,0,pink
13273,1,120,39,9,8.58,2,dark purple
13274,1,31,29,0,8.58,0,pink
13275,1,103,23,11,8.58,2,dark purple
13276,1,37,64,10,8.58,0,pink
13277,3,64,23,1,8.58,0,pink
13278,1,45,18,11,8.58,0,pink
13279,1,65,40,7,8.58,0,pink
13280,1,30,23,11,8.58,0,pink
13281,1,49,18,3,8.58,0,pink
13282,1,50,45,14,8.58,0,pink
13283,2,51,22,9,8.58,0,pink
13284,1,10,27,8,8.58,0,pink
13285,4,268,24,11,8.58,1,purple
13286,1,10,30,0,8.58,0,pink
13287,2,69,35,6,8.58,0,pink
13288,1,14,25,11,8.58,0,pink
13289,1,60,28,23,8.58,0,pink
13290,1,3,109,14,8.58,0,pink
13291,1,108,31,15,8.58,2,dark purple
13292,1,19,30,12,8.58,0,pink
13293,1,217,48,14,8.58,1,purple
13294,1,186,23,9,8.58,2,dark purple
13295,1,28,19,13,8.58,0,pink
13296,2,24,18,8,8.58,0,pink
13297,1,2,20,3,8.58,0,pink
13298,1,214,30,14,8.58,2,dark purple
13299,1,12,18,23,8.58,0,pink
13300,1,30,21,9,8.58,0,pink
13301,1,118,31,11,8.58,2,dark purple
13302,1,50,21,8,8.58,0,pink
13303,1,125,36,9,8.58,2,dark purple
13304,1,16,28,11,8.58,0,pink
13305,1,21,22,3,8.58,0,pink
13306,1,93,18,2,8.58,2,dark purple
13307,1,33,21,5,8.58,0,pink
13308,1,3,36,12,8.58,0,pink
13309,1,14,21,8,8.58,0,pink
13310,1,20,17,15,8.58,0,pink
13311,1,89,25,12,8.58,2,dark purple
13312,1,207,24,7,8.58,2,dark purple
13313,1,30,35,1,8.58,0,pink
13314,1,6,19,21,8.58,0,pink
13315,1,59,24,3,8.58,0,pink
13316,3,46,29,9,8.58,0,pink
13317,1,167,23,16,8.58,2,dark purple
13318,1,50,21,10,8.58,0,pink
13319,1,65,31,14,8.58,0,pink
13320,3,77,28,9,8.58,0,pink
13321,3,296,72,9,8.58,1,purple
13322,1,42,252,13,8.58,0,pink
13323,1,326,36,9,8.58,1,purple
13324,1,8,78,11,8.58,0,pink
13325,1,2,27,10,8.58,0,pink
13326,2,23,57,11,8.58,0,pink
13327,1,43,22,11,8.58,0,pink
13328,3,95,33,10,8.58,2,dark purple
13329,1,12,34,13,8.58,0,pink
13330,2,48,183,10,8.58,0,pink
13331,4,17,32,14,8.58,0,pink
13332,1,40,119,7,8.58,0,pink
13333,3,109,27,12,8.58,2,dark purple
13334,2,16,90,14,8.58,0,pink
13335,2,247,147,11,8.58,1,purple
13336,2,120,31,10,8.58,2,dark purple
13337,1,108,106,22,8.58,2,dark purple
13338,2,52,18,14,8.58,0,pink
13339,2,131,21,12,8.58,2,dark purple
13340,2,146,213,1,8.58,2,dark purple
13341,1,83,23,14,8.58,0,pink
13342,1,49,38,14,8.58,0,pink
13343,1,107,30,10,8.58,2,dark purple
13344,1,58,42,1,8.58,0,pink
13345,1,232,35,3,8.58,1,purple
13346,1,211,22,9,8.58,2,dark purple
13347,4,64,18,7,8.58,0,pink
13348,1,62,82,16,8.58,0,pink
13349,1,58,18,13,8.58,0,pink
13350,1,37,27,12,8.58,0,pink
13351,2,48,43,9,8.58,0,pink
13352,1,139,40,2,8.58,2,dark purple
13353,3,38,40,20,8.58,0,pink
13354,1,54,35,2,8.58,0,pink
13355,1,2,26,10,8.58,0,pink
13356,2,284,59,10,8.58,1,purple
13357,2,127,85,12,8.58,2,dark purple
13358,1,73,21,9,8.58,0,pink
13359,2,143,47,11,8.58,2,dark purple
13360,3,149,29,11,8.58,2,dark purple
13361,1,29,28,2,8.58,0,pink
13362,3,329,35,1,8.58,1,purple
13363,2,1,77,7,8.58,0,pink
13364,1,143,22,6,8.58,2,dark purple
13365,1,33,180,8,8.58,0,pink
13366,1,123,22,6,8.58,2,dark purple
13367,2,178,34,8,8.58,2,dark purple
13368,2,104,61,10,8.58,2,dark purple
13369,4,194,31,8,8.58,2,dark purple
13370,2,136,99,12,8.58,2,dark purple
13371,1,78,178,23,8.58,0,pink
13372,1,96,38,12,8.58,2,dark purple
13373,1,69,22,22,8.58,0,pink
13374,1,50,60,14,8.58,0,pink
13375,4,60,44,1,8.58,0,pink
13376,1,53,23,22,8.58,0,pink
13377,2,97,43,3,8.58,2,dark purple
13378,1,53,30,10,8.58,0,pink
13379,1,143,47,8,8.58,2,dark purple
13380,1,137,44,12,8.58,2,dark purple
13381,2,71,18,12,8.58,0,pink
13382,1,1,27,6,8.58,0,pink
13383,1,71,27,23,8.58,0,pink
13384,1,11,18,3,8.58,0,pink
13385,2,120,46,12,8.58,2,dark purple
13386,1,4,113,11,8.58,0,pink
13387,1,32,28,9,8.58,0,pink
13388,1,7,30,0,8.58,0,pink
13389,2,30,76,10,8.58,0,pink
13390,6,65,66,12,8.58,0,pink
13391,1,56,21,9,8.58,0,pink
13392,1,26,87,11,8.58,0,pink
13393,1,71,39,5,8.58,0,pink
13394,1,21,33,12,8.58,0,pink
13395,2,86,29,5,8.58,2,dark purple
13396,3,17,22,12,8.58,0,pink
13397,1,20,263,23,8.58,0,pink
13398,1,151,21,2,8.58,2,dark purple
13399,2,152,28,1,8.58,2,dark purple
13400,1,121,23,9,8.58,2,dark purple
13401,1,32,31,4,8.58,0,pink
13402,1,1,92,14,8.58,0,pink
13403,1,93,18,12,8.58,2,dark purple
13404,1,138,41,15,8.58,2,dark purple
13405,1,277,29,13,8.58,1,purple
13406,1,148,40,0,8.58,2,dark purple
13407,1,72,25,8,8.58,0,pink
13408,1,23,220,12,8.58,0,pink
13409,1,30,100,10,8.58,0,pink
13410,1,125,29,9,8.58,2,dark purple
13411,2,11,78,1,8.58,0,pink
13412,1,48,49,3,8.58,0,pink
13413,1,24,33,10,8.58,0,pink
13414,2,78,94,11,8.58,0,pink
13415,1,185,21,6,8.58,2,dark purple
13416,1,83,45,3,8.58,0,pink
13417,3,314,25,6,8.58,1,purple
13418,1,62,19,10,8.58,0,pink
13419,3,57,40,10,8.58,0,pink
13420,1,73,32,1,8.58,0,pink
13421,1,12,153,11,8.58,0,pink
13422,1,1,61,7,8.58,0,pink
13423,1,8,42,2,8.58,0,pink
13424,1,55,35,8,8.58,0,pink
13425,1,35,34,11,8.58,0,pink
13426,1,242,28,8,8.58,1,purple
13427,1,14,91,2,8.58,0,pink
13428,1,81,36,4,8.58,0,pink
13429,2,105,23,0,8.58,2,dark purple
13430,1,22,27,11,8.58,0,pink
13431,3,106,17,12,8.58,2,dark purple
13432,1,33,64,14,8.58,0,pink
13433,2,153,28,3,8.58,2,dark purple
13434,3,106,72,7,8.58,2,dark purple
13435,1,0,29,2,8.58,0,pink
13436,1,37,28,8,8.58,0,pink
13437,1,176,2,1,8.83,2,dark purple
13438,1,7,2,3,8.83,0,pink
13439,3,10,2,9,8.83,0,pink
13440,1,5,2,1,8.83,0,pink
13441,1,21,2,11,8.83,0,pink
13442,1,124,2,9,8.83,2,dark purple
13443,1,1,2,4,8.83,0,pink
13444,1,1,2,5,8.83,0,pink
13445,1,7,2,3,5.33,0,pink
13446,1,76,2,2,8.83,0,pink
13447,1,17,2,23,8.58,0,pink
13448,1,1,2,7,8.58,0,pink
13449,1,24,2,19,8.58,0,pink
13450,1,139,2,5,8.83,2,dark purple
13451,1,1,2,10,8.83,0,pink
13452,1,50,2,10,8.83,0,pink
13453,1,8,2,12,5.62,0,pink
13454,1,9,2,19,8.83,0,pink
13455,1,6,2,9,8.58,0,pink
13456,1,73,2,1,8.58,0,pink
13457,1,8,2,0,8.83,0,pink
13458,1,16,2,8,8.83,0,pink
13459,2,13,2,13,8.83,0,pink
13460,1,23,2,13,8.83,0,pink
13461,1,63,2,9,8.83,0,pink
13462,1,40,2,8,5.62,0,pink
13463,1,29,2,10,5.62,0,pink
13464,2,1,2,17,5.62,0,pink
13465,1,13,2,0,8.58,0,pink
13466,1,3,2,13,8.58,0,pink
13467,1,25,2,13,8.58,0,pink
13468,1,16,2,3,8.58,0,pink
13469,1,73,2,10,8.58,0,pink
13470,1,12,2,5,8.58,0,pink
13471,4,2,2,14,8.58,0,pink
13472,1,0,2,2,8.58,0,pink
13473,1,13,2,7,5.62,0,pink
13474,1,29,2,1,8.58,0,pink
13475,1,22,2,11,8.58,0,pink
13476,1,6,2,6,8.58,0,pink
13477,1,23,2,0,8.58,0,pink
13478,1,5,2,5,5.52,0,pink
13479,1,4,2,2,5.62,0,pink
13480,1,50,2,13,8.58,0,pink
13481,1,57,2,23,8.83,0,pink
13482,1,24,2,13,5.62,0,pink
13483,1,166,2,1,5.62,2,dark purple
13484,1,11,2,14,5.62,0,pink
13485,1,203,2,12,8.58,2,dark purple
13486,1,25,2,2,8.58,0,pink
13487,2,18,2,7,8.58,0,pink
13488,1,13,2,13,8.58,0,pink
13489,1,47,2,1,8.58,0,pink
13490,1,6,2,9,5.33,0,pink
13491,1,48,2,13,8.58,0,pink
13492,1,80,2,23,8.58,0,pink
13493,1,2,2,7,5.62,0,pink
13494,1,7,2,5,8.58,0,pink
13495,2,6,2,8,8.58,0,pink
13496,1,6,2,23,7.57,0,pink
13497,1,15,2,1,8.58,0,pink
13498,1,10,2,8,6.62,0,pink
13499,1,3,2,6,6.62,0,pink
13500,1,1,2,16,6.62,0,pink
13501,1,1,2,8,6.62,0,pink
13502,1,16,2,14,6.62,0,pink
13503,1,1,2,2,8.83,0,pink
13504,1,1,2,2,5.62,0,pink
13505,1,14,2,3,5.62,0,pink
13506,1,52,2,6,5.62,0,pink
13507,1,18,2,12,5.62,0,pink
13508,1,26,2,14,5.62,0,pink
13509,1,0,2,8,5.62,0,pink
13510,2,25,2,9,5.62,0,pink
13511,1,3,2,13,8.58,0,pink
13512,1,12,2,0,4.75,0,pink
13513,1,170,2,4,8.58,2,dark purple
13514,1,76,2,4,8.83,0,pink
13515,1,2,2,14,5.62,0,pink
13516,1,6,2,13,8.58,0,pink
13517,1,72,2,13,8.58,0,pink
13518,1,29,2,1,8.58,0,pink
13519,1,26,2,7,8.58,0,pink
13520,1,8,2,15,8.83,0,pink
13521,2,224,2,12,8.83,1,purple
13522,1,1,2,12,8.83,0,pink
13523,1,17,2,11,8.83,0,pink
13524,2,52,2,0,8.83,0,pink
13525,1,0,2,3,8.83,0,pink
13526,1,8,2,10,8.83,0,pink
13527,2,58,2,11,8.83,0,pink
13528,1,20,2,12,8.83,0,pink
13529,2,6,2,6,8.83,0,pink
13530,1,3,2,14,8.83,0,pink
13531,1,1,2,5,8.83,0,pink
13532,1,8,2,3,8.83,0,pink
13533,1,0,2,9,8.83,0,pink
13534,1,117,2,23,8.83,2,dark purple
13535,1,12,2,6,5.62,0,pink
13536,1,0,2,6,8.83,0,pink
13537,2,47,2,23,8.83,0,pink
13538,1,8,2,11,8.83,0,pink
13539,2,60,2,12,8.83,0,pink
13540,2,60,2,12,8.83,0,pink
13541,2,17,2,8,8.83,0,pink
13542,1,52,2,12,8.83,0,pink
13543,1,5,2,4,8.83,0,pink
13544,1,3,2,17,8.58,0,pink
13545,2,1,2,16,5.62,0,pink
13546,1,6,2,3,5.62,0,pink
13547,1,425,2,2,5.62,1,purple
13548,1,15,2,10,5.62,0,pink
13549,1,172,2,8,5.62,2,dark purple
13550,1,2,2,16,5.62,0,pink
13551,1,25,2,10,5.62,0,pink
13552,1,92,2,13,8.58,2,dark purple
13553,1,21,2,4,8.58,0,pink
13554,1,1,2,5,8.58,0,pink
13555,1,2,2,8,8.58,0,pink
13556,1,171,2,9,8.58,2,dark purple
13557,1,2,2,13,8.58,0,pink
13558,1,24,2,9,4.67,0,pink
13559,1,34,2,4,5.62,0,pink
13560,1,39,2,23,5.62,0,pink
13561,1,2,2,10,5.62,0,pink
13562,1,2,2,9,5.62,0,pink
13563,1,76,2,15,5.62,0,pink
13564,1,20,2,11,5.62,0,pink
13565,1,29,2,8,5.62,0,pink
13566,1,30,2,19,5.62,0,pink
13567,1,1,2,18,5.62,0,pink
13568,1,67,2,14,5.62,0,pink
13569,1,7,2,1,8.58,0,pink
13570,1,1,2,5,8.58,0,pink
13571,1,74,2,10,8.58,0,pink
13572,2,25,2,13,8.58,0,pink
13573,1,25,2,12,8.58,0,pink
13574,1,12,2,13,8.58,0,pink
13575,1,10,2,11,8.58,0,pink
13576,1,70,2,1,8.58,0,pink
13577,1,6,2,4,8.58,0,pink
13578,1,3,2,9,8.58,0,pink
13579,1,59,3,9,8.83,0,pink
13580,1,250,3,20,8.83,1,purple
13581,1,87,3,10,5.62,2,dark purple
13582,1,3,3,10,5.62,0,pink
13583,1,14,3,2,5.62,0,pink
13584,1,1,3,2,5.62,0,pink
13585,1,22,3,12,8.58,0,pink
13586,1,90,3,0,8.58,2,dark purple
13587,1,90,3,0,8.58,2,dark purple
13588,1,1,3,21,8.58,0,pink
13589,1,11,3,19,8.83,0,pink
13590,2,152,3,14,8.83,2,dark purple
13591,1,118,3,3,8.83,2,dark purple
13592,1,240,3,13,8.83,1,purple
13593,1,143,3,11,5.62,2,dark purple
13594,1,42,3,16,5.62,0,pink
13595,1,29,3,4,5.62,0,pink
13596,1,45,3,1,8.58,0,pink
13597,1,52,3,10,8.58,0,pink
13598,2,15,3,8,8.58,0,pink
13599,1,0,3,2,8.58,0,pink
13600,1,51,3,5,8.83,0,pink
13601,1,1,3,14,8.83,0,pink
13602,1,20,3,7,5.62,0,pink
13603,1,31,3,10,5.62,0,pink
13604,1,6,3,13,5.62,0,pink
13605,2,0,3,5,5.62,0,pink
13606,1,4,3,22,8.83,0,pink
13607,1,71,3,13,8.58,0,pink
13608,1,87,3,13,8.83,2,dark purple
13609,1,5,3,3,5.62,0,pink
13610,1,266,3,9,5.62,1,purple
13611,2,1,3,11,5.62,0,pink
13612,1,20,3,0,8.58,0,pink
13613,1,9,3,14,8.58,0,pink
13614,1,5,3,11,8.83,0,pink
13615,1,1,3,21,8.83,0,pink
13616,1,150,3,7,8.83,2,dark purple
13617,2,22,3,8,8.83,0,pink
13618,1,32,3,11,5.62,0,pink
13619,2,12,3,14,5.62,0,pink
13620,2,12,3,14,5.62,0,pink
13621,1,0,3,17,5.62,0,pink
13622,1,17,3,10,5.62,0,pink
13623,1,22,3,5,8.58,0,pink
13624,1,20,3,2,8.58,0,pink
13625,2,33,3,8,8.58,0,pink
13626,1,47,3,2,8.58,0,pink
13627,1,93,3,14,8.58,2,dark purple
13628,1,4,3,9,8.58,0,pink
13629,1,52,3,12,8.58,0,pink
13630,1,26,3,0,8.58,0,pink
13631,1,8,3,13,8.83,0,pink
13632,1,3,3,12,8.83,0,pink
13633,1,39,3,0,8.83,0,pink
13634,1,9,3,11,8.83,0,pink
13635,1,16,3,3,5.62,0,pink
13636,1,3,3,9,8.58,0,pink
13637,1,60,3,7,8.58,0,pink
13638,1,2,3,2,8.58,0,pink
13639,1,93,3,9,8.58,2,dark purple
13640,1,42,3,11,8.58,0,pink
13641,1,12,3,10,8.58,0,pink
13642,1,27,3,5,8.83,0,pink
13643,2,12,3,4,8.83,0,pink
13644,1,5,3,9,8.83,0,pink
13645,2,1,3,23,8.83,0,pink
13646,3,7,3,8,8.83,0,pink
13647,1,4,3,16,8.83,0,pink
13648,1,6,3,11,8.83,0,pink
13649,1,11,3,7,5.62,0,pink
13650,1,1,3,16,5.62,0,pink
13651,2,2,3,14,5.62,0,pink
13652,1,60,3,9,5.62,0,pink
13653,1,8,3,14,5.62,0,pink
13654,1,6,3,1,5.62,0,pink
13655,1,10,3,10,8.58,0,pink
13656,1,43,3,13,8.58,0,pink
13657,1,1,3,11,8.58,0,pink
13658,1,23,3,12,8.58,0,pink
13659,2,46,3,4,8.58,0,pink
13660,1,1,3,8,8.58,0,pink
13661,1,7,3,2,8.83,0,pink
13662,1,4,3,7,5.62,0,pink
13663,1,33,3,10,8.58,0,pink
13664,1,23,3,13,8.58,0,pink
13665,1,87,3,12,8.83,2,dark purple
13666,1,69,3,4,8.83,0,pink
13667,2,2,3,9,8.83,0,pink
13668,1,38,3,10,8.83,0,pink
13669,1,12,3,23,8.83,0,pink
13670,1,0,3,11,8.83,0,pink
13671,2,22,3,5,8.83,0,pink
13672,1,3,3,1,8.83,0,pink
13673,1,7,3,15,8.83,0,pink
13674,3,22,3,8,8.83,0,pink
13675,1,18,3,21,8.83,0,pink
13676,1,17,3,22,8.83,0,pink
13677,1,24,3,19,8.83,0,pink
13678,1,123,3,23,8.83,2,dark purple
13679,1,55,3,7,8.83,0,pink
13680,1,57,3,23,8.83,0,pink
13681,1,53,3,7,8.83,0,pink
13682,1,1,3,0,8.83,0,pink
13683,1,41,3,3,8.83,0,pink
13684,1,7,3,3,8.83,0,pink
13685,2,42,3,12,8.83,0,pink
13686,1,77,3,2,5.62,0,pink
13687,1,1,3,7,5.62,0,pink
13688,2,37,3,8,5.62,0,pink
13689,1,29,3,10,5.62,0,pink
13690,1,59,3,6,5.62,0,pink
13691,1,21,3,5,5.62,0,pink
13692,1,25,3,19,5.62,0,pink
13693,1,16,3,9,5.62,0,pink
13694,1,0,3,17,5.62,0,pink
13695,1,10,3,7,5.62,0,pink
13696,1,29,3,10,5.62,0,pink
13697,1,4,3,8,5.62,0,pink
13698,1,30,3,10,5.62,0,pink
13699,1,0,3,3,5.62,0,pink
13700,1,2,3,17,5.62,0,pink
13701,1,18,3,9,5.62,0,pink
13702,9,159,3,10,8.58,2,dark purple
13703,1,24,3,0,8.58,0,pink
13704,1,22,3,12,8.58,0,pink
13705,1,21,3,7,8.58,0,pink
13706,1,127,3,8,8.58,2,dark purple
13707,1,20,3,4,8.58,0,pink
13708,1,65,3,0,8.58,0,pink
13709,1,9,3,11,8.58,0,pink
13710,1,91,3,3,8.58,2,dark purple
13711,1,55,3,2,8.58,0,pink
13712,1,13,3,8,6.62,0,pink
13713,1,74,3,1,6.62,0,pink
13714,1,27,3,8,6.62,0,pink
13715,1,11,3,10,6.62,0,pink
13716,2,42,3,12,8.83,0,pink
13717,2,62,3,11,8.83,0,pink
13718,3,156,3,2,8.83,2,dark purple
13719,1,2,3,13,8.83,0,pink
13720,2,32,3,3,8.58,0,pink
13721,1,291,3,12,8.58,1,purple
13722,2,29,3,11,8.58,0,pink
13723,1,54,3,11,5.62,0,pink
13724,1,54,3,11,5.62,0,pink
13725,1,54,3,11,5.62,0,pink
13726,1,54,3,11,5.62,0,pink
13727,1,4,3,15,8.58,0,pink
13728,1,0,3,1,8.58,0,pink
13729,1,23,3,11,8.83,0,pink
13730,1,20,3,13,8.83,0,pink
13731,1,34,3,6,8.83,0,pink
13732,1,30,3,8,8.83,0,pink
13733,2,104,3,12,8.83,2,dark purple
13734,1,14,3,23,8.83,0,pink
13735,2,30,3,7,8.83,0,pink
13736,1,315,3,9,8.83,1,purple
13737,1,48,3,9,8.83,0,pink
13738,2,388,3,4,5.62,1,purple
13739,1,12,3,9,5.62,0,pink
13740,1,7,3,23,5.62,0,pink
13741,1,61,3,7,5.62,0,pink
13742,2,0,3,2,5.62,0,pink
13743,1,42,3,6,5.62,0,pink
13744,1,53,3,14,5.62,0,pink
13745,1,9,3,13,8.58,0,pink
13746,1,21,3,6,8.58,0,pink
13747,1,6,3,3,8.58,0,pink
13748,1,90,3,14,6.62,2,dark purple
13749,2,7,3,10,8.83,0,pink
13750,1,34,3,1,8.83,0,pink
13751,1,134,3,2,8.83,2,dark purple
13752,2,238,3,8,8.83,1,purple
13753,1,1,3,15,8.83,0,pink
13754,1,30,3,7,8.83,0,pink
13755,1,7,3,1,8.83,0,pink
13756,1,172,3,7,5.62,2,dark purple
13757,2,49,3,3,5.62,0,pink
13758,1,177,3,15,5.62,2,dark purple
13759,1,9,3,15,5.62,0,pink
13760,1,5,3,13,5.62,0,pink
13761,1,5,3,9,5.62,0,pink
13762,2,238,3,9,8.58,1,purple
13763,1,72,3,8,8.58,0,pink
13764,1,100,3,0,8.58,2,dark purple
13765,1,30,3,7,8.58,0,pink
13766,2,137,3,6,8.58,2,dark purple
13767,2,62,3,13,8.58,0,pink
13768,1,36,3,12,8.58,0,pink
13769,1,24,3,12,8.58,0,pink
13770,1,2,3,13,8.58,0,pink
13771,1,2,3,13,8.58,0,pink
13772,2,19,3,3,8.58,0,pink
13773,1,19,3,5,8.58,0,pink
13774,1,135,3,9,8.58,2,dark purple
13775,1,62,3,12,8.83,0,pink
13776,1,166,3,6,7.57,2,dark purple
13777,1,13,3,9,7.57,0,pink
13778,1,166,3,6,7.57,2,dark purple
13779,1,51,3,5,8.58,0,pink
13780,2,31,3,1,8.58,0,pink
13781,1,22,3,4,5.62,0,pink
13782,2,21,3,1,5.62,0,pink
13783,1,31,3,4,5.62,0,pink
13784,1,13,3,0,8.58,0,pink
13785,1,45,3,1,8.58,0,pink
13786,1,22,3,7,8.58,0,pink
13787,1,28,3,7,8.58,0,pink
13788,1,12,3,11,8.58,0,pink
13789,1,25,3,6,8.58,0,pink
13790,1,36,3,3,8.58,0,pink
13791,2,181,3,6,8.83,2,dark purple
13792,3,75,3,14,8.83,0,pink
13793,1,112,3,16,8.83,2,dark purple
13794,1,15,3,2,8.83,0,pink
13795,1,1,3,23,8.83,0,pink
13796,1,139,3,8,6.62,2,dark purple
13797,1,52,3,13,6.62,0,pink
13798,1,2,3,4,6.62,0,pink
13799,2,0,3,3,6.62,0,pink
13800,1,6,3,12,6.62,0,pink
13801,1,51,3,11,6.62,0,pink
13802,1,2,3,22,6.62,0,pink
13803,1,30,3,7,8.58,0,pink
13804,1,17,3,12,8.58,0,pink
13805,1,24,3,11,8.58,0,pink
13806,1,27,3,6,8.58,0,pink
13807,1,1,3,6,8.58,0,pink
13808,1,201,3,9,8.58,2,dark purple
13809,1,194,3,23,8.58,2,dark purple
13810,1,36,3,2,8.58,0,pink
13811,1,4,3,14,8.58,0,pink
13812,1,84,3,9,8.58,2,dark purple
13813,1,28,3,7,8.58,0,pink
13814,1,17,3,23,8.58,0,pink
13815,1,29,3,10,8.83,0,pink
13816,1,68,3,10,8.83,0,pink
13817,1,7,3,0,8.83,0,pink
13818,1,33,3,5,8.58,0,pink
13819,1,27,3,19,8.83,0,pink
13820,1,2,3,8,8.58,0,pink
13821,1,35,3,22,8.58,0,pink
13822,1,2,3,11,8.58,0,pink
13823,1,39,3,10,5.62,0,pink
13824,1,0,3,10,5.62,0,pink
13825,1,78,3,12,5.62,0,pink
13826,1,52,3,9,5.62,0,pink
13827,1,0,3,1,5.62,0,pink
13828,1,59,3,4,5.62,0,pink
13829,1,0,3,2,5.62,0,pink
13830,1,9,3,23,8.83,0,pink
13831,1,1,3,9,8.83,0,pink
13832,1,35,3,14,7.0,0,pink
